,fov,line,cellID,parentID,frame,tTrans,L,V,Itot,xCM,yCM,orientation,der
955,1,3422,68,62,127,358.766667,2.728828,1.992029,2459137.0,13.252971,12.061719,-0.09121,0.05312656642402201
956,1,3422,68,62,128,365.866667,3.141333,2.403018,2924602.0,13.512241,12.091507,-0.052652,0.057002874090621485
957,1,3422,68,62,129,373.0,3.568164,2.830434,3422347.0,13.80705,11.983418,-0.093385,0.05788583863433313
958,1,3422,69,62,125,344.516667,2.233657,1.851793,2369831.0,14.889162,11.932882,-0.041119,0.03199187065382574
959,1,3422,69,62,126,351.65,2.540311,2.062813,2411904.0,15.411888,11.877263,-0.051451,0.03456184015594543
960,1,3422,69,62,127,358.766667,2.90107,2.325399,2778221.0,15.981476,11.931076,-0.065105,0.04216434185364308
961,1,3422,69,62,128,365.866667,3.324849,2.627497,3158976.0,16.643738,11.849912,-0.028319,0.05199893347555827
962,1,3422,69,62,129,373.0,3.805037,3.066518,3588352.0,17.346744,11.792471,-0.068692,0.060251909609414483
963,1,3422,69,62,130,380.116667,4.364572,3.507296,4302343.0,18.205275,11.7612,-0.066192,0.06885646109787498
964,1,3422,69,62,131,387.25,4.943066,4.02237,5003163.0,19.161923,11.645233,-0.054596,0.07794237219573157
965,1,3422,69,62,132,394.4,5.590605,4.636468,5799576.0,20.022202,11.609805,-0.060139,0.0851301582184911
966,1,3422,69,62,133,401.516667,6.283546,5.251824,6559743.0,21.201007,11.582332,-0.052176,0.09195914898153272
967,1,3422,69,62,134,408.65,7.033857,5.937308,7455943.0,22.236414,11.542498,-0.053723,0.09725947550535363
968,1,3422,69,62,135,415.783333,7.888104,6.667714,8013582.0,23.737383,11.457754,-0.051001,0.09897077342714138
969,1,3422,71,63,126,351.65,2.370239,1.812441,2373674.0,19.962361,11.567752,-0.044237,0.0450243538630279
970,1,3422,71,63,127,358.766667,2.74798,2.124464,2511490.0,21.220882,11.560393,-0.056434,0.04715423883186617
971,1,3422,71,63,128,365.866667,3.139441,2.461688,3010956.0,22.686944,11.453614,-0.030178,0.05133454712987485
972,1,3422,71,63,129,373.0,3.586668,2.853899,3556993.0,24.118265,11.317313,-0.035412,0.05410841325536057
973,1,3422,71,63,130,380.116667,4.042494,3.253862,4032321.0,25.971982,11.231753,-0.0442,0.05484814210963675
974,1,3422,74,68,130,380.116667,2.135581,1.099415,1616296.0,13.039749,12.109008,0.009708,0.049450329413566835
975,1,3422,74,68,131,387.25,2.360835,1.452637,1983089.0,13.254576,12.047242,-0.06564,0.051345594352678325
976,1,3422,74,68,132,394.4,2.660268,1.80443,2358703.0,13.382811,12.0571,-0.07871,0.05508977026010407
977,1,3422,74,68,133,401.516667,2.99768,2.241813,2710501.0,13.64024,12.081658,-0.08647,0.056625177387914206
978,1,3422,74,68,134,408.65,3.43203,2.63971,3247188.0,13.834107,12.091461,-0.06831,0.05629933804098679
979,1,3422,75,68,130,380.116667,2.226974,1.605884,2114506.0,14.966995,11.937642,0.067196,0.033483132405753874
980,1,3422,75,68,131,387.25,2.427807,1.814035,2349118.0,15.455575,11.895723,0.018202,0.0362662396639341
981,1,3422,75,68,132,394.4,2.687811,2.114272,2466138.0,15.906434,11.898246,-0.057426,0.041909736819346795
982,1,3422,75,68,133,401.516667,2.963339,2.412658,3052833.0,16.550796,11.911925,-0.0735,0.04654194758501191
983,1,3422,75,68,134,408.65,3.306708,2.791383,3534302.0,17.102989,11.870463,-0.050853,0.04799021771501522
984,1,3422,75,68,135,415.783333,3.666968,3.127303,3810728.0,17.813062,11.827484,-0.051886,0.04769067547187269
985,1,3422,81,74,135,415.783333,2.032147,1.558525,1935574.0,15.049068,12.002814,-0.081852,0.04786466842386281
986,1,3422,81,74,136,422.916667,2.397553,1.880965,2291319.0,15.597,12.037284,-0.080117,0.05147052839243319
987,1,3422,81,74,137,430.05,2.789651,2.260389,2743445.0,16.276286,11.984095,-0.060082,0.060138738531924474
988,1,3422,81,74,138,437.183333,3.245873,2.718165,3252988.0,16.937143,11.963367,-0.072876,0.06798897816225138
989,1,3422,81,74,139,444.316667,3.728559,3.262814,3958455.0,17.591461,11.917641,-0.085746,0.07077686773632613
990,1,3422,82,75,136,422.916667,2.159541,1.785252,2169571.0,17.812089,11.872078,-0.044263,0.03478289882163076
991,1,3422,82,75,137,430.05,2.435202,2.02282,2527115.0,18.820534,11.796118,-0.058491,0.03688488490116287
992,1,3422,82,75,138,437.183333,2.715248,2.292038,2790614.0,19.86754,11.755727,-0.064419,0.04107827785642658
993,1,3422,82,75,139,444.316667,3.016721,2.609021,3074005.0,20.879932,11.711846,-0.056715,0.04787773512227523
994,1,3422,82,75,140,451.45,3.330873,2.937763,3566684.0,22.421658,11.624505,-0.069565,0.05656492476160093
995,1,3422,82,75,141,458.583333,3.6629,3.426413,4023570.0,24.658965,11.530797,-0.066617,0.0605440630576146
996,1,3422,100,91,145,487.133333,2.579503,1.99981,2180506.0,16.097084,12.105821,-0.027987,0.06113116251110636
997,1,3422,100,91,146,494.266667,2.991533,2.438628,2618004.0,16.867294,12.033389,-0.056404,0.06275735672514618
998,1,3422,100,91,147,501.383333,3.416313,2.869199,3049386.0,17.605838,11.959179,-0.065573,0.06575051072124753
999,1,3422,100,91,148,508.516667,3.90141,3.377229,3628428.0,18.344865,11.911216,-0.058546,0.06680170404668925
1000,1,3422,100,91,149,515.65,4.393737,3.84714,4142637.0,19.334621,11.829438,-0.067454,0.06649293145605613
1001,1,3422,107,99,149,515.65,2.562047,1.788923,1969928.0,13.344751,12.223883,-0.061739,0.047037385375578784
1002,1,3422,107,99,150,522.783333,2.970112,2.105377,2357710.0,13.558156,12.240624,-0.04559,0.050079095403136424
1003,1,3422,107,99,151,529.916667,3.429466,2.479069,2607536.0,13.761661,12.22601,-0.042668,0.054889309941520484
1004,1,3422,107,99,152,537.033333,3.908278,2.906629,3133672.0,14.135179,12.156087,-0.053077,0.05666195690822391
1005,1,3422,116,107,153,544.166667,2.23756,1.671369,1776018.0,15.748688,12.093633,-0.067917,0.051369675297648444
1006,1,3422,116,107,154,551.3,2.672637,2.014224,2321772.0,16.445875,12.089791,-0.071726,0.05555192661731414
1007,1,3422,116,107,155,558.45,3.176243,2.427825,2608040.0,17.093979,12.037119,-0.036702,0.06586781777567353
1008,1,3422,116,107,156,565.566667,3.774743,2.928876,3159040.0,17.849666,11.967747,-0.071864,0.07536935672514622
1009,1,3422,116,107,157,572.7,4.482776,3.538849,3811314.0,18.900712,11.919131,-0.067154,0.07869095383291075
1010,1,3422,118,108,153,544.166667,2.427728,1.720961,1845107.0,20.433854,11.769171,-0.04968,0.062130844024805856
1011,1,3422,118,108,154,551.3,2.883843,2.140927,2300007.0,22.165498,11.711533,-0.043381,0.06678403889811019
1012,1,3422,118,108,155,558.45,3.394367,2.630595,2719001.0,23.610319,11.595685,-0.094916,0.07469593283420667
1013,1,3422,118,108,156,565.566667,3.949381,3.229823,3279234.0,25.444558,11.489986,-0.077675,0.07798079260043124
1014,1,3422,124,115,157,572.7,2.147324,1.744699,1884051.0,15.557088,12.145541,-0.03212,0.03344158508158516
1015,1,3422,124,115,158,579.85,2.517783,1.952048,2187642.0,16.204075,12.088221,-0.048375,0.03758724319534607
1016,1,3422,124,115,159,586.983333,2.920799,2.254672,2385286.0,16.800045,12.063606,-0.064101,0.04781051549767754
1017,1,3422,124,115,160,594.116667,3.388324,2.606232,2875896.0,17.430365,12.017731,-0.06158,0.058060995528169984
1018,1,3422,124,115,161,601.25,3.88798,3.109907,3372861.0,18.255115,11.969857,-0.063431,0.0622435491183383
1019,1,5018,6,3,135,415.783333,2.799319,2.099052,2200855.0,17.926951,5.472314,-0.034291,0.05619938727108535
1020,1,5018,6,3,136,422.916667,3.200829,2.476848,2478803.0,19.171997,5.411214,-0.101901,0.05781805939677437
1021,1,5018,6,3,137,430.05,3.659929,2.923923,2794962.0,20.492383,5.326025,-0.07308,0.05943673174938006
1022,1,5018,7,3,135,415.783333,2.583948,1.986383,2145486.0,20.525414,5.323249,0.026464,0.027315791839645612
1023,1,5018,7,3,136,422.916667,2.876088,2.134348,1917103.0,22.001635,5.249259,-0.029561,0.03722643994019223
1024,1,5018,7,3,137,430.05,3.23558,2.422976,2242614.0,23.806225,5.1507,-0.042433,0.053761217465477525
1025,1,5018,7,3,138,437.183333,3.691473,2.948229,3021268.0,26.018713,5.03821,-0.033558,0.06038534550087294
1026,1,5018,25,17,144,480.0,3.017598,2.396418,2508839.0,22.196053,5.301886,-0.091563,0.058687759751764504
1027,1,5018,25,17,145,487.133333,3.534769,2.792436,2904039.0,24.016449,5.231054,-0.058175,0.060273363077725205
1028,1,5018,25,17,146,494.266667,4.140575,3.256318,3324671.0,26.148355,5.047089,-0.074555,0.06185896618140509
1029,1,5018,28,21,147,501.383333,2.542415,1.98903,2054505.0,18.358852,5.550385,-0.030445,0.0670562554153033
1030,1,5018,28,21,148,508.516667,3.074569,2.457782,2712808.0,19.658515,5.448609,-0.066485,0.07036492047433993
1031,1,5018,28,21,149,515.65,3.637351,2.955282,3103234.0,20.895471,5.380963,-0.044246,0.07720009446937105
1032,1,5018,28,21,150,522.783333,4.303146,3.556062,3926555.0,22.515317,5.297278,-0.064692,0.08161612737657035
1033,1,5018,28,21,151,529.916667,4.987717,4.157293,4392914.0,24.271825,5.201625,-0.061784,0.08250565168690702
1034,1,5018,32,27,151,529.916667,2.858076,2.277509,2322595.0,18.084126,5.595,-0.064952,0.06531293351877589
1035,1,5018,32,27,152,537.033333,3.370238,2.713644,2894301.0,19.173709,5.475746,-0.062224,0.06724884210526318
1036,1,5018,32,27,153,544.166667,3.974177,3.235805,3390992.0,20.695791,5.384033,-0.042958,0.06918022717941814
1037,1,5488,16,1,115,273.2,2.676778,1.544866,1898710.0,12.359151,5.651384,-0.05832,0.0554637876384948
1038,1,5488,16,1,116,280.333333,3.083166,1.883826,1976506.0,12.525264,5.65651,-0.071109,0.06399080847373508
1039,1,5488,16,1,117,287.466667,3.553242,2.392831,2419436.0,12.837512,5.671664,-0.086986,0.08527445024021249
1040,1,5488,16,1,118,294.6,4.094988,3.040066,3500142.0,13.149958,5.636673,-0.096338,0.10635792592592593
1041,1,5488,16,1,119,301.716667,4.720282,3.973402,4034392.0,13.580582,5.62286,-0.077741,0.1147042777395871
1042,1,5488,18,2,115,273.2,2.419031,1.56488,1883558.0,17.145005,5.332192,-0.018067,0.056288180200382336
1043,1,5488,18,2,116,280.333333,2.798377,1.94996,2121209.0,18.298345,5.303507,-0.040306,0.06012199236475103
1044,1,5488,18,2,117,287.466667,3.27004,2.384367,2664290.0,19.511077,5.214433,-0.132466,0.06888575643828687
1045,1,5488,18,2,118,294.6,3.821202,2.917092,3093731.0,20.758635,5.124924,-0.100123,0.0761533021442495
1046,1,5488,18,2,119,301.716667,4.51519,3.507805,3652773.0,22.54376,5.042252,-0.049616,0.0784963689489086
1047,1,5515,8,7,78,9.283333,2.313393,1.474705,1355264.0,11.728059,11.754287,-0.004007,0.018791493570888468
1048,1,5515,8,7,79,16.416667,2.507558,1.584399,1451310.0,11.8426,11.737,-0.028034,0.020844806494991538
1049,1,5515,8,7,80,23.566667,2.719449,1.767149,1489523.0,11.877885,11.761344,-0.105715,0.02418514910522504
1050,1,5515,8,7,81,30.683333,2.96129,1.941415,1682597.0,12.077636,11.753965,-0.10788,0.026357109811565957
1051,1,5515,8,7,82,37.816667,3.201895,2.147524,1914409.0,12.261506,11.730868,-0.088654,0.026156820595126588
1052,1,5515,8,7,83,44.966667,3.488028,2.342765,2067364.0,12.405199,11.726027,-0.077344,0.022790773109195896
1053,1,5515,8,7,84,52.1,3.789152,2.491405,2301817.0,12.637128,11.637297,-0.069395,0.019238058185232887
1054,1,5515,8,7,85,59.233333,4.11249,2.601862,2536879.0,12.85919,11.675121,-0.069707,0.017986914420756957
1055,1,5515,9,7,78,9.283333,2.133704,1.635904,1486861.0,13.858888,11.569741,-0.245379,0.02448887621599286
1056,1,5515,9,7,79,16.416667,2.325772,1.790519,1588695.0,14.152146,11.527552,-0.234991,0.026007287778734137
1057,1,5515,9,7,80,23.566667,2.522165,2.005351,1796613.0,14.334175,11.57598,-0.241271,0.029524575626797396
1058,1,5515,9,7,81,30.683333,2.739999,2.206182,1950525.0,14.771144,11.577609,-0.213611,0.03293619319904699
1059,1,5515,9,7,82,37.816667,2.995051,2.481869,2185317.0,15.196558,11.543981,-0.144776,0.034018545742108
1060,1,5515,9,7,83,44.966667,3.277729,2.716469,2409924.0,15.702867,11.502333,-0.149408,0.03336194362638857
1061,1,5515,9,7,84,52.1,3.598244,2.959936,2641736.0,16.218066,11.406531,-0.140532,0.032805719998934064
1062,1,5515,9,7,85,59.233333,3.994782,3.182063,2970140.0,16.837137,11.446948,-0.066899,0.03285082064317243
1063,1,5515,9,7,86,66.366667,4.446255,3.421907,3343472.0,17.547832,11.446988,-0.054713,0.03310820806432006
1064,1,5515,13,1,79,16.416667,2.273052,1.436771,1244785.0,16.268397,11.435801,-0.15028,0.030663962703962683
1065,1,5515,13,1,80,23.566667,2.589132,1.647984,1356700.0,16.708274,11.47682,-0.116278,0.03198292984343908
1066,1,5515,13,1,81,30.683333,2.913814,1.8833,1582744.0,17.439419,11.398343,-0.164914,0.034759550357374935
1067,1,5515,13,1,82,37.816667,3.278253,2.139864,1778864.0,18.250974,11.31304,-0.12291,0.03896682647978858
1068,1,5515,13,1,83,44.966667,3.661893,2.421101,2024293.0,19.085733,11.284167,-0.116167,0.04476376294736588
1069,1,5515,13,1,84,52.1,4.069684,2.776468,2415251.0,20.019015,11.127239,-0.103334,0.05255436536493036
1070,1,5515,13,1,85,59.233333,4.544136,3.146048,2901550.0,21.033274,11.156401,-0.035359,0.06103418139385921
1071,1,5515,13,1,86,66.366667,5.047698,3.661472,3620171.0,22.175229,11.112654,-0.028919,0.06477468280441204
1072,1,5515,14,1,79,16.416667,2.517777,1.669788,1466571.0,18.515716,11.188257,-0.051151,0.025179067599067597
1073,1,5515,14,1,80,23.566667,2.844098,1.837979,1561553.0,19.368809,11.200741,-0.127966,0.028667392305329872
1074,1,5515,14,1,81,30.683333,3.157531,2.041688,1629433.0,20.31247,11.179644,-0.165143,0.036623300844704325
1075,1,5515,14,1,82,37.816667,3.516863,2.344822,1847895.0,21.49343,11.086286,-0.144455,0.047161072175376684
1076,1,5515,14,1,83,44.966667,3.866677,2.691503,2171878.0,22.750039,11.008173,-0.115057,0.06345548212682604
1077,1,5515,14,1,84,52.1,4.255992,3.193977,2910353.0,24.07152,10.8872,-0.098235,0.07958443431772194
1078,1,5515,14,1,85,59.233333,4.712602,3.887798,3651196.0,25.562454,10.893123,-0.038931,0.0854778331162481
1079,1,5515,18,8,86,66.366667,2.239252,1.352988,1405734.0,14.288385,11.625279,-0.085676,0.04736883398919786
1080,1,5515,18,8,87,73.5,2.572921,1.680045,1666247.0,14.77138,11.652901,-0.075308,0.04941966471734892
1081,1,5515,18,8,88,80.616667,2.875015,2.039624,2148127.0,15.329662,11.579735,-0.068924,0.05417682635620087
1082,1,5515,18,8,89,87.766667,3.22381,2.441145,2693238.0,15.772091,5.207995,-0.00949,0.05913654142070672
1083,1,5515,18,8,90,94.9,3.632034,2.893062,3330000.0,16.402031,5.1604,-0.062684,0.06564119096094143
1084,1,5515,18,8,91,102.016667,4.082497,3.348785,3857818.0,17.043905,5.101276,-0.070498,0.07539717046252908
1085,1,5515,18,8,92,109.166667,4.642651,3.946916,4562259.0,17.711947,5.000961,-0.04857,0.08772631065244924
1086,1,5515,18,8,93,116.3,5.385233,4.586543,4975089.0,18.744148,5.052818,-0.056471,0.10641272767041823
1087,1,5515,18,8,94,123.416667,6.253989,5.392564,5663750.0,20.267484,4.957461,-0.05151,0.12510248634027818
1088,1,5515,18,8,95,130.566667,7.271235,6.437015,6948109.0,21.812124,4.87405,-0.054878,0.13189960435845222
1089,1,5515,25,17,93,116.3,3.001527,1.962104,2185151.0,11.940906,5.523986,-0.066406,0.057682760764273415
1090,1,5515,25,17,94,123.416667,3.480653,2.325784,2553256.0,12.330709,5.468756,-0.086948,0.06450165737145659
1091,1,5515,25,17,95,130.566667,4.000231,2.829951,3032912.0,12.570182,5.473644,-0.09232,0.08188186110965069
1092,1,5515,25,17,96,137.7,4.597368,3.444419,4154847.0,12.977285,5.455345,-0.087178,0.09946683040935676
1093,1,5515,25,17,97,144.816667,5.242566,4.29973,4915337.0,13.345302,5.385941,-0.080677,0.10645026823808261
1094,1,5515,26,17,93,116.3,2.840347,2.301945,2370087.0,14.733746,5.316709,-0.079532,0.061819669235612634
1095,1,5515,26,17,94,123.416667,3.260535,2.71622,3173056.0,15.582468,5.25782,-0.092142,0.06424819943345332
1096,1,5515,26,17,95,130.566667,3.74689,3.20752,3496136.0,16.356501,5.22061,-0.056678,0.06751561417772738
1097,1,5515,26,17,96,137.7,4.310049,3.706243,4250798.0,17.316656,5.174411,-0.061309,0.06836780693307512
1098,1,5515,30,26,97,144.816667,2.600422,1.888633,2247585.0,19.606859,4.956166,-0.013474,0.057849582142503936
1099,1,5515,30,26,98,151.95,2.99499,2.275687,2642408.0,20.937197,4.930483,-0.036293,0.06363881917315349
1100,1,5515,30,26,99,159.083333,3.470842,2.73956,3275787.0,22.686251,4.824037,-0.052952,0.07342245155555012
1101,1,5515,30,26,100,166.216667,4.033361,3.348787,3896310.0,24.724894,4.722816,-0.057687,0.07741684634733534
1102,1,5515,33,32,101,173.366667,2.497386,1.798411,1945074.0,14.970561,11.725478,-0.067268,0.037023506402967615
1103,1,5515,33,32,102,180.5,2.827299,2.045666,2285439.0,14.941411,5.326717,-0.01638,0.04269890058479533
1104,1,5515,33,32,103,187.616667,3.214068,2.343459,3022115.0,15.562623,5.31514,-0.065271,0.052780912280701746
1105,1,5515,33,32,104,194.75,3.669962,2.81464,3510365.0,16.301964,5.270773,-0.080606,0.0571639746338306
1106,1,5856,6,5,64,-90.516667,2.404013,1.173029,936468.0,11.444563,5.381764,-0.033135,0.021473502666027742
1107,1,5856,6,5,65,-83.383333,2.616346,1.38663,1121707.0,11.495258,5.269424,-0.154995,0.01711978167641325
1108,1,5856,6,5,66,-76.266667,2.766129,1.418961,1240783.0,11.649837,5.188726,-0.126621,0.01110502128735823
1109,1,5856,6,5,67,-69.116667,2.971529,1.50579,1326260.0,12.027913,11.510681,-0.07193,0.0060123977480661655
1110,1,5856,6,5,68,-62.0,3.187329,1.531139,985799.0,12.262961,11.733521,-0.02796,0.004308628691069239
1111,1,5856,6,5,69,-54.866667,3.429329,1.492511,1259020.0,12.269084,11.686955,-0.026255,0.009829630495993074
1112,1,5856,6,5,70,-47.75,3.817751,1.642835,1363095.0,12.477676,11.637413,-0.016933,0.013601696532374927
1113,1,5856,7,5,64,-90.516667,2.493443,1.383967,1125269.0,13.674602,5.110461,-0.063416,0.006556447985378673
1114,1,5856,7,5,65,-83.383333,2.615749,1.418631,1145396.0,13.903918,5.127843,-0.222188,0.007934253411306044
1115,1,5856,7,5,66,-76.266667,2.67005,1.489611,1212323.0,14.355418,5.089056,-0.202113,0.009683040431710109
1116,1,5856,7,5,67,-69.116667,2.796265,1.570743,1197469.0,14.56709,11.461499,0.013815,0.010160366671573292
1117,1,5856,7,5,68,-62.0,2.978067,1.63887,1366655.0,14.822408,11.395165,0.007849,0.01042565071113998
1118,1,5856,7,5,69,-54.866667,3.149752,1.718203,1442193.0,15.160976,11.350782,0.008481,0.00932440988616947
1119,1,5856,7,5,70,-47.75,3.509052,1.792152,1559116.0,15.714394,11.346634,0.045673,0.006844030900296024
1120,1,5856,7,5,71,-40.616667,3.859241,1.814974,1632235.0,16.942729,11.323743,-0.005103,0.005623805885655354
1121,1,9306,6,3,124,337.383333,2.895898,2.458096,2556641.0,18.8578,5.319932,-0.028349,0.09018260839414885
1122,1,9306,6,3,125,344.516667,3.463034,3.061714,2842781.0,20.181299,5.227618,-0.041129,0.09843421888393582
1123,1,9306,6,3,126,351.65,4.15997,3.784386,3832715.0,22.040745,5.076259,-0.062778,0.11228697076023396
1124,1,9306,6,3,127,358.766667,5.01814,4.701488,4595563.0,24.319028,4.989635,-0.054516,0.11790122788909152
1125,1,9306,11,1,127,358.766667,2.594079,2.128582,2041009.0,15.320616,5.563441,-0.114328,0.05317380281690121
1126,1,9306,11,1,128,365.866667,3.112387,2.470165,2402605.0,16.117172,5.524168,-0.058341,0.0582546383666191
1127,1,9306,11,1,129,373.0,3.725666,2.919601,2825037.0,17.095974,5.434947,-0.074984,0.0660621754385965
1128,1,9306,11,1,130,380.116667,4.472752,3.447502,3430023.0,18.080301,5.408236,-0.048736,0.06881906000847486
1129,1,9380,6,4,92,109.166667,3.115652,2.348088,2550181.0,16.087504,17.868482,-0.042326,0.07100533042080992
1130,1,9380,6,4,93,116.3,3.665391,2.821997,2848629.0,17.134682,17.890385,-0.053265,0.07337578947368419
1131,1,9380,6,4,94,123.416667,4.312128,3.393693,3855753.0,17.692368,17.83538,-0.046484,0.07575179973059472
1132,1,9380,11,5,96,137.7,2.971539,2.335911,2316009.0,12.966388,18.18151,-0.05731,0.07806280664811206
1133,1,9380,11,5,97,144.816667,3.564387,2.883058,3102475.0,13.161816,18.110955,-0.076038,0.07712007017543861
1134,1,9380,11,5,98,151.95,4.256408,3.455405,3725623.0,13.517205,18.124399,-0.082904,0.07474030723085538
1135,1,9380,11,5,99,159.083333,5.04282,3.957753,4252918.0,13.964818,18.107646,-0.074439,0.07330107819163893
1136,1,9505,15,10,117,287.466667,3.205825,2.039703,1924318.0,13.432676,18.389105,-0.047906,0.06518705912089015
